HaulID,length,number,SubSamplingFactor
1992NL_012,25,10,1
1992NL_012,26,4,1
1992NL_012,27,6,1
1992NL_012,28,4,1
1992NL_012,29,4,1
1992NL_012,30,8,1
1992NL_012,31,4,1
1992NL_012,32,2,1
1992NL_013,22,8,1
1992NL_013,23,16,1
1992NL_013,24,16,1
1992NL_013,25,4,1
1992NL_013,26,28,1
1992NL_013,27,16,1
1992NL_013,28,24,1
1992NL_013,29,4,1
1992NL_013,30,4,1
1992NL_013,31,4,1
1992NL_013,32,4,1
1992NL_013,35,4,1
1992NL_014,21,2,1
1992NL_014,22,1,1
1992NL_014,23,1,1
1992NL_014,24,3,1
1992NL_014,25,2,1
1992NL_014,26,7,1
1992NL_014,27,5,1
1992NL_014,28,2,1
1992NL_014,29,6,1
1992NL_014,30,1,1
1992NL_014,31,1,1
1992NL_014,32,1,1
1992NL_015,25,3,1
1992NL_015,26,6,1
1992NL_015,27,3,1
1992NL_015,28,12,1
1992NL_015,29,15,1
1992NL_015,30,9,1
1992NL_015,31,9,1
1992NL_015,32,6,1
1992NL_015,33,6,1
1992NL_015,35,3,1
1992NL_015,36,3,1
1992NL_016,26,2,1
1992NL_016,27,2,1
1992NL_016,29,4,1
1992NL_016,30,4,1
1992NL_016,31,6,1
1992NL_016,32,8,1
1992NL_016,33,6,1
1992NL_016,34,2,1
1992NL_016,35,2,1
1992NL_017,24,1,1
1992NL_017,26,1,1
1992NL_017,27,2,1
1992NL_017,28,2,1
1992NL_017,29,2,1
1992NL_017,30,1,1
1992NL_017,31,1,1
1992NL_017,32,1,1
1992NL_017,35,1,1
1992NL_017,36,2,1
1992NL_018,20,6,1
1992NL_018,21,6,1
1992NL_018,22,12,1
1992NL_018,23,12,1
1992NL_018,24,24,1
1992NL_018,25,6,1
1992NL_018,26,6,1
1992NL_018,27,18,1
1992NL_018,28,12,1
1992NL_018,29,18,1
1992NL_018,30,18,1
1992NL_018,31,18,1
1992NL_018,33,12,1
1992NL_018,34,12,1
1992NL_019,37,1,1
1992NL_019,38,1,1
1992NL_019,39,2,1
1992NL_019,40,1,1
1992NL_020,33,1,1
1992NL_020,34,1,1
1992NL_020,35,2,1
1992NL_020,36,1,1
1992NL_020,37,1,1
1992NL_020,38,1,1
1992NL_021,34,1,1
1992NL_021,38,1,1
1992NL_023,38,1,1
1992NL_023,42,1,1
1992NL_024,37,1,1
1992NL_024,38,1,1
1992NL_024,39,4,1
1992NL_024,40,5,1
1992NL_024,41,3,1
1992NL_024,42,4,1
1992NL_024,43,2,1
1992NL_024,44,1,1
1992NL_025,37,8,1
1992NL_025,38,8,1
1992NL_025,39,8,1
1992NL_025,40,12,1
1992NL_025,41,12,1
1992NL_025,42,8,1
1992NL_025,43,8,1
1992NL_026,34,1,1
1992NL_026,36,2,1
1992NL_026,37,3,1
1992NL_026,38,2,1
1992NL_026,40,1,1
1992NL_027,35,3,1
1992NL_027,36,3,1
1992NL_027,37,15,1
1992NL_027,38,15,1
1992NL_027,39,12,1
1992NL_027,40,27,1
1992NL_027,41,27,1
1992NL_027,42,18,1
1992NL_027,43,9,1
1992NL_027,44,6,1
1992NL_027,45,3,1
1992NL_028,27,1,1
1992NL_028,28,2,1
1992NL_028,37,1,1
1992NL_028,38,2,1
1992NL_028,39,1,1
1992NL_028,40,1,1
1992NL_029,35,1,1
1992NL_029,36,3,1
1992NL_029,37,2,1
1992NL_029,38,2,1
1992NL_029,39,2,1
1992NL_029,40,1,1
1992NL_030,31,1,1
1992NL_030,32,2,1
1992NL_030,33,3,1
1992NL_030,34,2,1
1992NL_030,35,4,1
1992NL_030,36,3,1
1992NL_030,37,7,1
1992NL_030,38,5,1
1992NL_030,39,1,1
1992NL_030,40,2,1
1992NL_031,26,2,1
1992NL_031,28,2,1
1992NL_031,30,2,1
1992NL_031,31,2,1
1992NL_031,32,10,1
1992NL_031,33,8,1
1992NL_031,34,6,1
1992NL_031,35,4,1
1992NL_031,36,4,1
1992NL_031,37,2,1
1992NL_031,38,2,1
1992NL_031,39,2,1
1992NL_032,28,2,1
1992NL_032,31,6,1
1992NL_032,32,6,1
1992NL_032,33,2,1
1992NL_032,34,2,1
1992NL_032,35,4,1
1992NL_032,36,6,1
1992NL_032,37,2,1
1992NL_032,38,2,1
1992NL_032,40,2,1
1992NL_032,41,4,1
1992NL_032,42,2,1
1992NL_032,43,2,1
1992NL_033,29,1,1
1992NL_033,31,4,1
1992NL_033,32,1,1
1992NL_033,33,2,1
1992NL_033,34,1,1
1992NL_033,35,2,1
1992NL_033,36,3,1
1992NL_033,37,2,1
1992NL_034,28,2,1
1992NL_034,29,2,1
1992NL_034,30,4,1
1992NL_034,31,2,1
1992NL_034,32,2,1
1992NL_034,33,10,1
1992NL_034,34,4,1
1992NL_034,35,6,1
1992NL_034,36,6,1
1992NL_034,37,4,1
1992NL_034,38,2,1
1992NL_035,27,3,1
1992NL_035,28,3,1
1992NL_035,30,3,1
1992NL_035,31,6,1
1992NL_035,32,3,1
1992NL_035,33,3,1
1992NL_035,34,6,1
1992NL_035,35,3,1
1992NL_035,36,9,1
1992NL_035,37,9,1
1992NL_035,38,9,1
1992NL_035,39,3,1
1992NL_035,41,3,1
1992NL_036,25,2,1
1992NL_036,26,2,1
1992NL_036,27,2,1
1992NL_036,28,4,1
1992NL_036,29,4,1
1992NL_036,31,2,1
1992NL_036,32,2,1
1992NL_036,33,3,1
1992NL_036,34,1,1
1992NL_036,35,1,1
1992NL_036,36,3,1
1992NL_036,37,1,1
1992NL_037,28,1,1
1992NL_037,32,1,1
1992NL_038,31,1,1
1992NL_038,33,1,1
1992NL_038,36,1,1
1992NL_038,38,1,1
1992NL_038,42,1,1
1992NL_039,19,4,1
1992NL_039,20,16,1
1992NL_039,21,8,1
1992NL_039,22,8,1
1992NL_039,23,12,1
1992NL_039,24,12,1
1992NL_039,25,16,1
1992NL_039,26,16,1
1992NL_039,27,8,1
1992NL_039,28,4,1
1992NL_039,29,8,1
1992NL_039,36,1,1
1992NL_040,20,3,1
1992NL_040,22,9,1
1992NL_040,23,9,1
1992NL_040,24,6,1
1992NL_040,25,3,1
1992NL_040,26,9,1
1992NL_040,27,12,1
1992NL_040,28,6,1
1992NL_040,29,3,1
1992NL_040,30,9,1
1992NL_041,18,1,1
1992NL_041,19,2,1
1992NL_041,21,1,1
1992NL_041,23,1,1
1992NL_041,25,1,1
1992NL_041,26,1,1
1992NL_042,21,1,1
1992NL_042,22,1,1
1992NL_042,23,2,1
1992NL_042,26,1,1
1992NL_042,27,1,1
1992NL_043,22,2,1
1992NL_043,24,2,1
1992NL_043,28,2,1
1992NL_043,29,2,1
1992NL_043,30,2,1
1992NL_043,31,4,1
1992NL_043,32,2,1
1992NL_043,33,4,1
1992NL_043,34,4,1
1992NL_043,35,4,1
1992NL_043,36,4,1
1992NL_043,37,2,1
1992NL_046,34,1,1
1992NL_047,28,1,1
1992NL_047,30,1,1
1992NL_047,31,1,1
1992NL_047,32,1,1
1992NL_048,15,3,1
1992NL_048,16,5,1
1992NL_048,17,3,1
1992NL_048,18,2,1
1992NL_048,19,1,1
1992NL_048,20,1,1
1992NL_048,23,1,1
1992NL_048,24,1,1
1992NL_048,25,2,1
1992NL_048,26,2,1
1992NL_048,29,1,1
1992NL_048,32,1,1
1992NL_048,33,1,1
1992NL_049,15,25,1
1992NL_049,16,6,1
1992NL_049,17,13,1
1992NL_049,18,19,1
1992NL_049,19,6,1
1992NL_049,21,13,1
1992NL_049,22,25,1
1992NL_049,23,19,1
1992NL_049,24,19,1
1992NL_049,25,6,1
1992NL_049,26,13,1
1992NL_049,27,13,1
1992NL_049,28,6,1
1992NL_049,29,6,1
1992NL_050,15,10,1
1992NL_050,16,5,1
1992NL_050,18,5,1
1992NL_050,19,5,1
1992NL_050,20,10,1
1992NL_050,21,5,1
1992NL_050,22,15,1
1992NL_050,23,30,1
1992NL_050,24,20,1
1992NL_050,25,15,1
1992NL_050,26,10,1
1992NL_050,27,10,1
1992NL_050,28,10,1
1992NL_050,29,5,1
1992NL_050,34,1,1
1992NL_051,16,1,1
1992NL_051,18,1,1
1992NL_051,19,1,1
1992NL_051,20,2,1
1992NL_051,21,1,1
1992NL_051,22,2,1
1992NL_051,23,7,1
1992NL_051,24,3,1
1992NL_051,25,3,1
1992NL_051,26,3,1
1992NL_051,28,1,1
1992NL_051,29,1,1
1992NO_001,18,2,1
1992NO_001,19,1,1
1992NO_001,20,3,1
1992NO_001,21,3,1
1992NO_001,22,8,1
1992NO_001,23,5,1
1992NO_001,24,1,1
1992NO_002,21,1,1
1992NO_002,22,2,1
1992NO_002,23,6,1
1992NO_002,24,3,1
1992NO_002,25,4,1
1992NO_002,26,2,1
1992NO_002,27,1,1
1992NO_002,28,2,1
1992NO_002,29,1,1
1992NO_003,18,1,1
1992NO_003,19,2,1
1992NO_003,20,4,1
1992NO_003,21,1,1
1992NO_003,22,6,1
1992NO_003,23,1,1
1992NO_003,24,1,1
1992NO_003,25,1,1
1992NO_003,26,2,1
1992NO_004,17,1,1
1992NO_008,18,1,1
1992NO_008,19,2,1
1992NO_008,20,2,1
1992NO_008,21,6,1
1992NO_008,22,2,1
1992NO_008,23,3,1
1992NO_008,24,1,1
1992NO_008,25,1,1
1992NO_009,19,2,1
1992NO_009,20,2,1
1992NO_009,21,2,1
1992NO_010,16,1,1
1992NO_010,17,2,1
1992NO_010,18,1,1
1992NO_010,19,2,1
1992NO_010,20,1,1
1992NO_010,24,2,1
1992NO_011,18,1,1
1992NO_011,19,1,1
1992NO_011,20,2,1
1992NO_011,22,3,1
1992NO_012,20,1,1
1992NO_012,22,1,1
1992NO_012,23,1,1
1992NO_012,28,1,1
1992NO_012,29,1,1
1992NO_013,15,1,1
1992NO_013,17,4,1
1992NO_013,19,2,1
1992NO_013,20,4,1
1992NO_013,21,6,1
1992NO_013,22,10,1
1992NO_013,23,8,1
1992NO_013,24,6,1
1992NO_013,25,4,1
1992NO_013,26,1,1
1992NO_014,15,1,1
1992NO_014,18,1,1
1992NO_014,20,5,1
1992NO_014,21,3,1
1992NO_014,22,3,1
1992NO_014,23,4,1
1992NO_014,24,1,1
1992NO_014,25,1,1
1992NO_015,16,1,1
1992NO_015,17,4,1
1992NO_015,18,3,1
1992NO_015,19,3,1
1992NO_015,20,3,1
1992NO_015,21,5,1
1992NO_015,22,1,1
1992NO_015,23,1,1
1992NO_015,24,3,1
1992NO_016,19,2,1
1992NO_016,25,1,1
1992NO_017,20,1,1
1992NO_017,21,1,1
1992NO_018,17,1,1
1992NO_018,20,2,1
1992NO_018,25,1,1
1992NO_019,16,1,1
1992NO_025,17,1,1
1992NO_025,18,2,1
1992NO_025,19,4,1
1992NO_025,20,7,1
1992NO_025,21,5,1
1992NO_025,22,6,1
1992NO_025,23,8,1
1992NO_025,24,3,1
1992NO_025,25,4,1
1992NO_025,26,1,1
1992NO_026,17,1,1
1992NO_026,18,1,1
1992NO_026,19,5,1
1992NO_026,20,7,1
1992NO_026,21,2,1
1992NO_026,22,11,1
1992NO_026,23,5,1
1992NO_026,24,3,1
1992NO_026,25,3,1
1992NO_026,26,9,1
1992NO_026,27,1,1
1992NO_026,29,1,1
1992NO_026,30,1,1
1992NO_027,22,2,1
1992NO_027,23,2,1
1992NO_027,24,2,1
1992NO_027,25,1,1
1992NO_027,26,2,1
1992NO_028,16,1,1
1992NO_028,18,3,1
1992NO_028,19,2,1
1992NO_028,20,2,1
1992NO_028,21,3,1
1992NO_028,22,2,1
1992NO_028,23,2,1
1992NO_028,25,1,1
1992NO_028,29,1,1
1992NO_029,19,3,1
1992NO_029,21,2,1
1992NO_029,22,2,1
1992NO_029,24,2,1
1992NO_030,17,1,1
1992NO_030,18,2,1
1992NO_030,19,2,1
1992NO_030,20,2,1
1992NO_030,21,2,1
1992NO_030,22,4,1
1992NO_030,23,5,1
1992NO_030,24,3,1
1992NO_030,25,2,1
1992NO_030,26,1,1
1992NO_030,27,3,1
1992NO_030,28,2,1
1992NO_030,29,1,1
1992NO_030,34,1,1
1992NO_031,15,1,1
1992NO_031,16,1,1
1992NO_031,17,2,1
1992NO_031,18,3,1
1992NO_031,19,7,1
1992NO_031,20,9,1
1992NO_031,21,8,1
1992NO_031,22,5,1
1992NO_031,23,9,1
1992NO_031,24,6,1
1992NO_031,25,3,1
1992NO_031,26,2,1
1992NO_031,27,3,1
1992NO_031,28,3,1
1992NO_031,29,3,1
1992NO_031,30,2,1
1992NO_031,31,3,1
1992NO_031,33,1,1
1992NO_032,15,1,1
1992NO_032,19,2,1
1992NO_032,20,11,1
1992NO_032,21,11,1
1992NO_032,22,8,1
1992NO_032,23,12,1
1992NO_032,24,10,1
1992NO_032,25,7,1
1992NO_032,26,2,1
1992NO_032,28,4,1
1992NO_032,29,3,1
1992NO_032,30,2,1
1992NO_032,31,1,1
1992NO_033,16,1,1
1992NO_033,17,2,1
1992NO_033,19,4,1
1992NO_033,20,5,1
1992NO_033,21,6,1
1992NO_033,22,6,1
1992NO_033,23,4,1
1992NO_033,24,4,1
1992NO_033,25,6,1
1992NO_033,26,8,1
1992NO_033,27,5,1
1992NO_033,28,4,1
1992NO_033,29,7,1
1992NO_033,30,1,1
1992NO_033,31,1,1
1992NO_034,16,1,1
1992NO_034,17,2,1
1992NO_034,18,3,1
1992NO_034,19,6,1
1992NO_034,20,6,1
1992NO_034,21,1,1
1992NO_034,22,3,1
1992NO_034,23,4,1
1992NO_034,24,3,1
1992NO_034,25,2,1
1992NO_034,26,2,1
1992NO_034,27,3,1
1992NO_034,28,5,1
1992NO_034,29,1,1
1992NO_034,30,3,1
1992NO_035,16,1,1
1992NO_035,17,1,1
1992NO_035,18,6,1
1992NO_035,19,3,1
1992NO_035,20,12,1
1992NO_035,21,8,1
1992NO_035,22,3,1
1992NO_035,23,8,1
1992NO_035,24,7,1
1992NO_035,25,2,1
1992NO_035,26,3,1
1992NO_035,27,1,1
1992NO_035,28,1,1
1992NO_035,30,1,1
1992NO_036,17,2,1
1992NO_036,18,4,1
1992NO_036,19,3,1
1992NO_036,20,13,1
1992NO_036,21,12,1
1992NO_036,22,13,1
1992NO_036,23,11,1
1992NO_036,24,11,1
1992NO_036,25,8,1
1992NO_036,26,3,1
1992NO_036,27,2,1
1992NO_036,28,1,1
1992NO_037,15,4,1
1992NO_037,16,2,1
1992NO_037,17,9,1
1992NO_037,18,17,1
1992NO_037,19,23,1
1992NO_037,20,40,1
1992NO_037,21,36,1
1992NO_037,22,37,1
1992NO_037,23,22,1
1992NO_037,24,15,1
1992NO_037,25,19,1
1992NO_037,26,10,1
1992NO_037,27,7,1
1992NO_037,28,1,1
1992NO_038,17,2,1
1992NO_038,18,5,1
1992NO_038,19,9,1
1992NO_038,20,13,1
1992NO_038,21,10,1
1992NO_038,22,19,1
1992NO_038,23,15,1
1992NO_038,24,20,1
1992NO_038,25,12,1
1992NO_038,26,13,1
1992NO_038,27,7,1
1992NO_038,28,5,1
1992NO_038,29,3,1
1992NO_038,30,2,1
1992NO_038,31,1,1
1992NO_038,32,1,1
1992NO_038,36,2,1
1992NO_039,18,2,1
1992NO_039,19,3,1
1992NO_039,20,9,1
1992NO_039,21,9,1
1992NO_039,22,11,1
1992NO_039,23,5,1
1992NO_039,24,7,1
1992NO_039,25,3,1
1992NO_039,26,3,1
1992NO_039,28,2,1
1992NO_040,17,1,1
1992NO_040,18,1,1
1992NO_040,19,2,1
1992NO_040,20,1,1
1992NO_040,21,2,1
1992NO_040,22,4,1
1992NO_040,23,3,1
1992NO_040,24,5,1
1992NO_040,25,3,1
1992NO_040,26,2,1
1992NO_040,27,1,1
1992NO_040,28,1,1
1992NO_041,18,1,1
1992NO_041,19,3,1
1992NO_041,20,7,1
1992NO_041,21,10,1
1992NO_041,22,19,1
1992NO_041,23,17,1
1992NO_041,24,12,1
1992NO_041,25,12,1
1992NO_041,26,10,1
1992NO_041,27,5,1
1992NO_041,28,1,1
1992NO_041,29,2,1
1992NO_042,15,1,1
1992NO_042,16,4,1
1992NO_042,17,2,1
1992NO_042,18,4,1
1992NO_042,19,19,1
1992NO_042,20,33,1
1992NO_042,21,9,1
1992NO_042,22,11,1
1992NO_042,23,23,1
1992NO_042,24,14,1
1992NO_042,25,15,1
1992NO_042,26,6,1
1992NO_042,27,4,1
1992NO_042,30,3,1
1992NO_043,18,1,1
1992NO_043,19,4,1
1992NO_043,20,1,1
1992NO_043,21,2,1
1992NO_043,22,4,1
1992NO_043,23,2,1
1992NO_043,24,1,1
1992NO_043,25,6,1
1992NO_043,26,3,1
1992NO_043,27,1,1
1992NO_043,28,2,1
1992NO_043,29,3,1
1992NO_043,30,2,1
1992NO_043,32,2,1
1992NO_043,33,2,1
1992NO_044,19,1,1
1992NO_044,20,2,1
1992NO_044,21,2,1
1992NO_044,22,2,1
1992NO_044,23,2,1
1992NO_044,24,4,1
1992NO_044,25,9,1
1992NO_044,26,6,1
1992NO_044,27,9,1
1992NO_044,28,4,1
1992NO_044,29,3,1
1992NO_044,30,3,1
1992NO_044,33,1,1
1992NO_045,22,2,1
1992NO_045,23,5,1
1992NO_045,24,6,1
1992NO_045,25,3,1
1992NO_045,26,4,1
1992NO_045,27,4,1
1992NO_045,28,3,1
1992NO_045,29,1,1
1992NO_045,30,2,1
1992NO_045,32,1,1
1992NO_045,34,1,1
1992NO_046,23,1,1
1992NO_046,24,2,1
1992NO_046,25,1,1
1992NO_046,26,1,1
1992NO_046,27,3,1
1992NO_046,28,1,1
1992NO_046,29,1,1
1992NO_046,30,1,1
1992NO_047,19,3,1
1992NO_047,20,4,1
1992NO_047,21,4,1
1992NO_047,22,11,1
1992NO_047,23,8,1
1992NO_047,24,13,1
1992NO_047,25,11,1
1992NO_047,26,9,1
1992NO_047,27,12,1
1992NO_047,28,9,1
1992NO_047,29,7,1
1992NO_047,30,6,1
1992NO_047,31,3,1
1992NO_048,17,1,1
1992NO_048,19,4,1
1992NO_048,20,6,1
1992NO_048,21,8,1
1992NO_048,22,8,1
1992NO_048,23,6,1
1992NO_048,24,5,1
1992NO_048,25,4,1
1992NO_048,26,3,1
1992NO_048,27,1,1
1992NO_048,28,2,1
1992NO_048,30,1,1
1992NO_049,16,4,1
1992NO_049,17,4,1
1992NO_049,18,8,1
1992NO_049,19,17,1
1992NO_049,20,14,1
1992NO_049,21,11,1
1992NO_049,22,15,1
1992NO_049,23,12,1
1992NO_049,24,10,1
1992NO_049,25,7,1
1992NO_049,26,1,1
1992NO_049,27,2,1
1992NO_050,17,4,1
1992NO_050,18,3,1
1992NO_050,19,9,1
1992NO_050,20,13,1
1992NO_050,21,13,1
1992NO_050,22,24,1
1992NO_050,23,19,1
1992NO_050,24,11,1
1992NO_050,25,14,1
1992NO_050,26,15,1
1992NO_050,27,11,1
1992NO_050,28,4,1
1992NO_050,30,1,1
1992NO_050,31,1,1
1992NO_051,20,7,1
1992NO_051,21,4,1
1992NO_051,22,9,1
1992NO_051,23,6,1
1992NO_051,24,6,1
1992NO_051,25,9,1
1992NO_051,26,8,1
1992NO_051,27,7,1
1992NO_051,28,9,1
1992NO_051,29,10,1
1992NO_051,30,7,1
1992NO_051,31,3,1
1992NO_051,32,3,1
1992NO_051,34,1,1
1992NO_052,19,2,1
1992NO_052,20,1,1
1992NO_052,21,2,1
1992NO_052,22,5,1
1992NO_052,23,4,1
1992NO_052,24,3,1
1992NO_052,25,9,1
1992NO_052,26,10,1
1992NO_052,27,4,1
1992NO_052,28,2,1
1992NO_052,29,10,1
1992NO_052,30,9,1
1992NO_052,31,3,1
1992NO_052,32,5,1
1992NO_052,34,1,1
1992NO_053,18,2,1
1992NO_053,19,5,1
1992NO_053,20,10,1
1992NO_053,21,8,1
1992NO_053,22,18,1
1992NO_053,23,13,1
1992NO_053,24,18,1
1992NO_053,25,13,1
1992NO_053,26,6,1
1992NO_053,27,2,1
1992NO_053,28,1,1
1992NO_053,29,4,1
1992NO_053,30,1,1
1992NO_053,32,1,1
1992NO_053,33,1,1
1992NO_054,15,1,1
1992NO_054,16,2,1
1992NO_054,18,1,1
1992NO_054,19,3,1
1992NO_054,20,7,1
1992NO_054,21,7,1
1992NO_054,22,8,1
1992NO_054,23,9,1
1992NO_054,24,6,1
1992NO_054,25,14,1
1992NO_054,26,3,1
1992NO_054,27,7,1
1992NO_054,28,1,1
1992NO_054,29,3,1
1992NO_055,17,5,1
1992NO_055,18,7,1
1992NO_055,19,3,1
1992NO_055,20,8,1
1992NO_055,21,5,1
1992NO_055,22,14,1
1992NO_055,23,13,1
1992NO_055,24,5,1
1992NO_055,25,5,1
1992NO_055,26,2,1
1992NO_055,28,3,1
1992NO_055,29,1,1
1992NO_055,30,5,1
1992NO_055,31,3,1
1992NO_055,32,2,1
1992NO_056,17,1,1
1992NO_056,18,2,1
1992NO_056,19,1,1
1992NO_056,20,9,1
1992NO_056,21,7,1
1992NO_056,22,14,1
1992NO_056,23,8,1
1992NO_056,24,6,1
1992NO_056,25,10,1
1992NO_056,26,6,1
1992NO_056,27,1,1
1992NO_056,28,6,1
1992NO_056,29,1,1
1992NO_056,30,1,1
1992NO_057,19,1,1
1992NO_057,20,1,1
1992NO_057,21,4,1
1992NO_057,22,1,1
1992NO_057,23,3,1
1992NO_057,24,1,1
1992NO_057,25,1,1
1992NO_057,26,1,1
1992NO_057,28,1,1
1992NO_057,29,1,1
1992NO_057,30,1,1
1992NO_059,15,1,1
1992NO_059,17,1,1
1992NO_059,18,1,1
1992NO_059,19,5,1
1992NO_059,20,6,1
1992NO_059,21,7,1
1992NO_059,22,12,1
1992NO_059,23,6,1
1992NO_059,24,8,1
1992NO_059,25,6,1
1992NO_059,26,5,1
1992NO_059,27,4,1
1992NO_059,28,2,1
1992NO_059,29,5,1
1992NO_059,30,1,1
1992NO_059,32,1,1
1992NO_060,18,1,1
1992NO_060,19,3,1
1992NO_060,20,8,1
1992NO_060,21,9,1
1992NO_060,22,12,1
1992NO_060,23,8,1
1992NO_060,24,8,1
1992NO_060,25,6,1
1992NO_060,26,6,1
1992NO_060,27,3,1
1992NO_060,28,4,1
1992NO_060,29,1,1
1992NO_060,30,3,1
1992NO_060,32,1,1
1992NO_061,20,2,1
1992NO_061,21,2,1
1992NO_061,22,10,1
1992NO_061,23,10,1
1992NO_061,24,10,1
1992NO_061,25,17,1
1992NO_061,26,8,1
1992NO_061,27,5,1
1992NO_061,28,6,1
1992NO_061,29,2,1
1992NO_061,30,4,1
1992NO_061,31,4,1
1992NO_062,21,1,1
1992NO_062,23,6,1
1992NO_062,25,7,1
1992NO_062,26,5,1
1992NO_062,27,9,1
1992NO_062,28,7,1
1992NO_062,29,3,1
1992NO_062,30,8,1
1992NO_062,32,1,1
1992NO_063,19,1,1
1992NO_063,20,3,1
1992NO_063,22,4,1
1992NO_063,23,6,1
1992NO_063,24,6,1
1992NO_063,25,15,1
1992NO_063,26,9,1
1992NO_063,27,13,1
1992NO_063,28,6,1
1992NO_063,29,5,1
1992NO_063,30,6,1
1992NO_064,20,5,1
1992NO_064,21,11,1
1992NO_064,22,8,1
1992NO_064,23,3,1
1992NO_064,24,5,1
1992NO_064,25,2,1
1992NO_064,26,5,1
1992NO_064,27,1,1
1992NO_064,28,2,1
1992NO_064,29,1,1
1992NO_064,32,1,1
1992NO_065,20,3,1
1992NO_065,21,2,1
1992NO_065,22,4,1
1992NO_065,23,8,1
1992NO_065,24,12,1
1992NO_065,25,5,1
1992NO_065,26,5,1
1992NO_065,27,6,1
1992NO_065,28,2,1
1992NO_065,29,3,1
1992NO_065,30,1,1
1992NO_065,31,1,1
1992SC_001,17,1,1
1992SC_001,18,1,1
1992SC_001,19,1,1
1992SC_001,21,7,1
1992SC_001,22,4,1
1992SC_001,23,3,1
1992SC_001,24,7,1
1992SC_001,25,1,1
1992SC_001,26,4,1
1992SC_001,27,5,1
1992SC_001,28,4,1
1992SC_001,29,2,1
1992SC_001,30,2,1
1992SC_001,32,2,1
1992SC_001,33,1,1
1992SC_001,34,1,1
1992SC_002,18,1,1
1992SC_002,19,2,1
1992SC_002,21,3,1
1992SC_002,22,4,1
1992SC_002,23,3,1
1992SC_002,24,3,1
1992SC_002,25,5,1
1992SC_002,26,7,1
1992SC_002,27,5,1
1992SC_002,28,5,1
1992SC_002,29,3,1
1992SC_002,30,1,1
1992SC_002,32,4,1
1992SC_002,33,1,1
1992SC_003,21,1,1
1992SC_003,22,3,1
1992SC_003,23,4,1
1992SC_003,24,2,1
1992SC_003,25,2,1
1992SC_003,26,3,1
1992SC_003,27,2,1
1992SC_003,28,6,1
1992SC_003,29,2,1
1992SC_003,30,1,1
1992SC_003,31,2,1
1992SC_003,32,2,1
1992SC_003,33,1,1
1992SC_004,24,1,1
1992SC_004,26,1,1
1992SC_004,27,1,1
1992SC_004,29,2,1
1992SC_004,30,1,1
1992SC_004,32,1,1
1992SC_004,33,1,1
1992SC_005,22,1,1
1992SC_005,23,1,1
1992SC_005,25,3,1
1992SC_005,26,1,1
1992SC_005,27,5,1
1992SC_005,28,2,1
1992SC_005,29,1,1
1992SC_005,30,3,1
1992SC_005,33,1,1
1992SC_006,18,1,1
1992SC_006,21,1,1
1992SC_006,25,4,1
1992SC_006,26,3,1
1992SC_006,27,3,1
1992SC_006,28,1,1
1992SC_006,29,5,1
1992SC_006,30,1,1
1992SC_007,23,1,1
1992SC_007,24,1,1
1992SC_007,26,1,1
1992SC_007,27,1,1
1992SC_007,28,1,1
1992SC_007,29,1,1
1992SC_008,24,1,1
1992SC_008,25,1,1
1992SC_008,29,1,1
1992SC_008,31,1,1
1992SC_009,26,1,1
1992SC_009,27,1,1
1992SC_009,29,1,1
1992SC_009,30,2,1
1992SC_009,31,1,1
1992SC_010,26,1,1
1992SC_010,27,2,1
1992SC_010,28,1,1
1992SC_010,29,1,1
1992SC_011,24,2,1
1992SC_011,29,1,1
1992SC_012,19,1,1
1992SC_012,29,1,1
1992SC_012,31,1,1
1992SC_015,26,3,1
1992SC_015,27,2,1
1992SC_015,28,1,1
1992SC_015,29,1,1
1992SC_015,30,1,1
1992SC_015,32,1,1
1992SC_016,24,1,1
1992SC_017,25,1,1
1992SC_017,27,1,1
1992SC_017,29,1,1
1992SC_017,32,1,1
1992SC_017,33,1,1
1992SC_017,35,2,1
1992SC_017,36,2,1
1992SC_017,38,1,1
1992SC_018,29,1,1
1992SC_018,36,1,1
1992SC_019,24,1,1
1992SC_019,26,3,1
1992SC_019,27,1,1
1992SC_019,28,1,1
1992SC_019,30,1,1
1992SC_019,32,1,1
1992SC_019,34,1,1
1992SC_019,35,1,1
1992SC_019,37,1,1
1992SC_020,22,1,1
1992SC_020,23,1,1
1992SC_020,24,1,1
1992SC_020,27,1,1
1992SC_020,28,4,1
1992SC_020,29,1,1
1992SC_020,30,4,1
1992SC_020,31,3,1
1992SC_020,33,1,1
1992SC_020,34,3,1
1992SC_020,35,2,1
1992SC_021,18,1,1
1992SC_021,22,5,1
1992SC_021,23,1,1
1992SC_021,24,3,1
1992SC_021,25,4,1
1992SC_021,26,7,1
1992SC_021,27,3,1
1992SC_021,28,7,1
1992SC_021,29,5,1
1992SC_021,30,6,1
1992SC_021,31,5,1
1992SC_021,32,3,1
1992SC_022,20,1,1
1992SC_022,21,1,1
1992SC_022,22,2,1
1992SC_022,23,5,1
1992SC_022,24,8,1
1992SC_022,25,6,1
1992SC_022,26,1,1
1992SC_022,27,8,1
1992SC_022,28,6,1
1992SC_022,29,7,1
1992SC_022,30,4,1
1992SC_022,31,5,1
1992SC_022,32,4,1
1992SC_022,33,2,1
1992SC_022,35,2,1
1992SC_023,17,1,1
1992SC_023,18,1,1
1992SC_023,19,1,1
1992SC_023,20,4,1
1992SC_023,21,3,1
1992SC_023,22,8,1
1992SC_023,23,7,1
1992SC_023,24,6,1
